"qid","wp_title","title","insee"
"Q21979717","fr:Vallées-en-Champagne","Vallées-en-Champagne","02053"
"Q325713","fr:Bazoches-sur-Vesles","Bazoches-sur-Vesles","02054"
"Q303701","fr:Beaumé","Beaumé","02055"
"Q853816","fr:Beaumont-en-Beine","Beaumont-en-Beine","02056"
"Q274740","fr:Beaurevoir","Beaurevoir","02057"
"Q378865","fr:Beaurieux (Aisne)","Beaurieux","02058"
"Q843082","fr:Beautor","Beautor","02059"
"Q853731","fr:Beauvois-en-Vermandois","Beauvois-en-Vermandois","02060"
"Q854129","fr:Becquigny (Aisne)","Becquigny","02061"
"Q578176","fr:Belleau (Aisne)","Belleau","02062"
"Q291244","fr:Bellenglise","Bellenglise","02063"
"Q1321539","fr:Belleu","Belleu","02064"
"Q274699","fr:Bellicourt","Bellicourt","02065"
"Q322116","fr:Benay","Benay","02066"
"Q842841","fr:Bergues-sur-Sambre","Bergues-sur-Sambre","02067"
"Q614179","fr:Berlancourt (Aisne)","Berlancourt","02068"
"Q851514","fr:Berlise","Berlise","02069"
"Q849583","fr:Bernot (Aisne)","Bernot","02070"
"Q334226","fr:Berny-Rivière","Berny-Rivière","02071"
"Q853648","fr:Berrieux","Berrieux","02072"
"Q275022","fr:Berry-au-Bac","Berry-au-Bac","02073"
"Q853688","fr:Bertaucourt-Epourdon","Bertaucourt-Epourdon","02074"
"Q849788","fr:Berthenicourt","Berthenicourt","02075"
"Q851531","fr:Bertricourt","Bertricourt","02076"
"Q481097","fr:Berzy-le-Sec","Berzy-le-Sec","02077"
"Q864609","fr:Besmé","Besmé","02078"
"Q676667","fr:Besmont","Besmont","02079"
"Q258321","fr:Besny-et-Loizy","Besny-et-Loizy","02080"
"Q853632","fr:Béthancourt-en-Vaux","Béthancourt-en-Vaux","02081"
"Q849672","fr:Beugneux","Beugneux","02082"
"Q864500","fr:Beuvardes","Beuvardes","02083"
"Q864726","fr:Bézu-le-Guéry","Bézu-le-Guéry","02084"
"Q851489","fr:Bézu-Saint-Germain","Bézu-Saint-Germain","02085"
"Q864630","fr:Bichancourt","Bichancourt","02086"
"Q864733","fr:Bieuxy","Bieuxy","02087"
"Q854037","fr:Bièvres (Aisne)","Bièvres","02088"
"Q851779","fr:Billy-sur-Aisne","Billy-sur-Aisne","02089"
"Q849556","fr:Billy-sur-Ourcq","Billy-sur-Ourcq","02090"
"Q851456","fr:Blanzy-lès-Fismes","Blanzy-lès-Fismes","02091"
"Q669867","fr:Blérancourt","Blérancourt","02093"
"Q864290","fr:Blesmes","Blesmes","02094"
"Q271329","fr:Bohain-en-Vermandois","Bohain-en-Vermandois","02095"
"Q851431","fr:Bois-lès-Pargny","Bois-lès-Pargny","02096"
"Q849710","fr:Boncourt (Aisne)","Boncourt","02097"
"Q849481","fr:Bonneil","Bonneil","02098"
"Q840319","fr:Bonnesvalyn","Bonnesvalyn","02099"
"Q650541","fr:Bony","Bony","02100"
"Q849646","fr:Bosmont-sur-Serre","Bosmont-sur-Serre","02101"
"Q864341","fr:Bouconville-Vauclair","Bouconville-Vauclair","02102"
"Q843094","fr:Boué","Boué","02103"
"Q653254","fr:Bouffignereux","Bouffignereux","02104"
"Q864467","fr:Bouresches","Bouresches","02105"
"Q988664","fr:Bourg-et-Comin","Bourg-et-Comin","02106"
"Q325433","fr:Bourguignon-sous-Coucy","Bourguignon-sous-Coucy","02107"
"Q854092","fr:Bourguignon-sous-Montbavin","Bourguignon-sous-Montbavin","02108"
"Q846026","fr:La Bouteille","La Bouteille","02109"
"Q332052","fr:Braine (Aisne)","Braine","02110"
"Q864273","fr:Brancourt-en-Laonnois","Brancourt-en-Laonnois","02111"
"Q875061","fr:Brancourt-le-Grand","Brancourt-le-Grand","02112"
"Q849741","fr:Brasles","Brasles","02114"
"Q332463","fr:Braye-en-Laonnois","Braye-en-Laonnois","02115"
"Q749301","fr:Braye-en-Thiérache","Braye-en-Thiérache","02116"
"Q864562","fr:Bray-Saint-Christophe","Bray-Saint-Christophe","02117"
"Q597591","fr:Braye (Aisne)","Braye","02118"
"Q1021463","fr:Brécy (Aisne)","Brécy","02119"
"Q851374","fr:Brenelle","Brenelle","02120"
"Q864481","fr:Breny","Breny","02121"
"Q864295","fr:Brie (Aisne)","Brie","02122"
"Q843139","fr:Brissay-Choigny","Brissay-Choigny","02123"
"Q842579","fr:Brissy-Hamégicourt","Brissy-Hamégicourt","02124"
"Q840091","fr:Brumetz","Brumetz","02125"
"Q840138","fr:Brunehamel","Brunehamel","02126"
"Q864280","fr:Bruyères-sur-Fère","Bruyères-sur-Fère","02127"
"Q864652","fr:Bruyères-et-Montbérault","Bruyères-et-Montbérault","02128"
"Q875500","fr:Bruys","Bruys","02129"
"Q847271","fr:Bucilly","Bucilly","02130"
"Q631502","fr:Bucy-le-Long","Bucy-le-Long","02131"
"Q599531","fr:Bucy-lès-Cerny","Bucy-lès-Cerny","02132"
"Q849283","fr:Bucy-lès-Pierrepont","Bucy-lès-Pierrepont","02133"
"Q847872","fr:Buire","Buire","02134"
"Q967499","fr:Buironfosse","Buironfosse","02135"
"Q530829","fr:Burelles","Burelles","02136"
"Q849172","fr:Bussiares","Bussiares","02137"
"Q1021543","fr:Buzancy (Aisne)","Buzancy","02138"
"Q848598","fr:Caillouël-Crépigny","Caillouël-Crépigny","02139"
"Q322045","fr:Camelin","Camelin","02140"
"Q840903","fr:La Capelle","La Capelle","02141"
"Q764905","fr:Castres (Aisne)","Castres","02142"
"Q596175","fr:Le Catelet","Le Catelet","02143"
"Q849507","fr:Caulaincourt (Aisne)","Caulaincourt","02144"
"Q1016926","fr:Caumont (Aisne)","Caumont","02145"
"Q849251","fr:Celles-lès-Condé","Celles-lès-Condé","02146"
"Q847912","fr:Celles-sur-Aisne","Celles-sur-Aisne","02148"
"Q848195","fr:Cerizy","Cerizy","02149"
"Q847903","fr:Cerny-en-Laonnois","Cerny-en-Laonnois","02150"
"Q848588","fr:Cerny-lès-Bucy","Cerny-lès-Bucy","02151"
"Q849767","fr:Cerseuil","Cerseuil","02152"
"Q849565","fr:Cessières","Cessières","02153"
"Q847650","fr:Chacrise","Chacrise","02154"
"Q847241","fr:Chaillevois","Chaillevois","02155"
"Q844168","fr:Chalandry","Chalandry","02156"
"Q875519","fr:Chambry (Aisne)","Chambry","02157"
"Q784241","fr:Chamouille","Chamouille","02158"
"Q536385","fr:Champs (Aisne)","Champs","02159"
"Q849752","fr:Chaourse","Chaourse","02160"
"Q846947","fr:La Chapelle-sur-Chézy","La Chapelle-sur-Chézy","02162"
"Q840923","fr:Charly-sur-Marne","Charly-sur-Marne","02163"
"Q846964","fr:Le Charmel","Le Charmel","02164"
"Q841490","fr:Charmes (Aisne)","Charmes","02165"
"Q847576","fr:Chartèves","Chartèves","02166"
"Q286586","fr:Chassemy","Chassemy","02167"
"Q194145","fr:Château-Thierry","Château-Thierry","02168"
"Q847474","fr:Châtillon-lès-Sons","Châtillon-lès-Sons","02169"
"Q847448","fr:Châtillon-sur-Oise","Châtillon-sur-Oise","02170"
"Q849202","fr:Chaudardes","Chaudardes","02171"
"Q847302","fr:Chaudun","Chaudun","02172"
"Q269833","fr:Chauny","Chauny","02173"
"Q687460","fr:Chavignon","Chavignon","02174"
"Q991807","fr:Chavigny (Aisne)","Chavigny","02175"
"Q847876","fr:Chavonne","Chavonne","02176"
"Q849307","fr:Chérêt","Chérêt","02177"
"Q847193","fr:Chermizy-Ailles","Chermizy-Ailles","02178"
"Q849196","fr:Chéry-Chartreuve","Chéry-Chartreuve","02179"
"Q840721","fr:Chéry-lès-Pouilly","Chéry-lès-Pouilly","02180"
"Q1021530","fr:Chéry-lès-Rozoy","Chéry-lès-Rozoy","02181"
"Q847197","fr:Chevennes","Chevennes","02182"
"Q546702","fr:Chevregny","Chevregny","02183"
"Q847540","fr:Chevresis-Monceau","Chevresis-Monceau","02184"
"Q840527","fr:Chézy-en-Orxois","Chézy-en-Orxois","02185"
"Q847616","fr:Chézy-sur-Marne","Chézy-sur-Marne","02186"
"Q847106","fr:Chierry","Chierry","02187"
"Q617706","fr:Chigny (Aisne)","Chigny","02188"
"Q847360","fr:Chivres-en-Laonnois","Chivres-en-Laonnois","02189"
"Q849206","fr:Chivres-Val","Chivres-Val","02190"
"Q847256","fr:Chivy-lès-Étouvelles","Chivy-lès-Étouvelles","02191"
"Q840310","fr:Chouy","Chouy","02192"
"Q325745","fr:Cierges","Cierges","02193"
"Q847407","fr:Cilly","Cilly","02194"
"Q875438","fr:Ciry-Salsogne","Ciry-Salsogne","02195"
"Q847885","fr:Clacy-et-Thierret","Clacy-et-Thierret","02196"
"Q847086","fr:Clairfontaine","Clairfontaine","02197"
"Q847974","fr:Clamecy (Aisne)","Clamecy","02198"
"Q322014","fr:Clastres","Clastres","02199"
"Q847631","fr:Clermont-les-Fermes","Clermont-les-Fermes","02200"
"Q325672","fr:Cœuvres-et-Valsery","Cœuvres-et-Valsery","02201"
"Q1021538","fr:Coincy (Aisne)","Coincy","02203"
"Q655695","fr:Coingt","Coingt","02204"
"Q847932","fr:Colligis-Crandelain","Colligis-Crandelain","02205"
"Q607275","fr:Colonfay","Colonfay","02206"
"Q766467","fr:Commenchon","Commenchon","02207"
"Q369212","fr:Concevreux","Concevreux","02208"
"Q244584","fr:Condé-en-Brie","Condé-en-Brie","02209"
"Q873525","fr:Condé-sur-Aisne","Condé-sur-Aisne","02210"
"Q847165","fr:Condé-sur-Suippe","Condé-sur-Suippe","02211"
"Q847459","fr:Condren","Condren","02212"
"Q847152","fr:Connigis","Connigis","02213"
"Q849333","fr:Contescourt","Contescourt","02214"
"Q325469","fr:Corbeny","Corbeny","02215"
"Q32839","fr:Corcy","Corcy","02216"
"Q320260","fr:Coucy-le-Château-Auffrique","Coucy-le-Château-Auffrique","02217"
"Q991750","fr:Coucy-lès-Eppes","Coucy-lès-Eppes","02218"
"Q332042","fr:Coucy-la-Ville","Coucy-la-Ville","02219"
"Q1074446","fr:Coulonges-Cohan","Coulonges-Cohan","02220"
"Q1016887","fr:Coupru","Coupru","02221"
"Q1020225","fr:Courbes","Courbes","02222"
"Q1000132","fr:Courboin","Courboin","02223"
"Q847431","fr:Courcelles-sur-Vesle","Courcelles-sur-Vesle","02224"
"Q605911","fr:Courchamps (Aisne)","Courchamps","02225"
"Q847122","fr:Courmelles","Courmelles","02226"
"Q847081","fr:Courmont (Aisne)","Courmont","02227"
"Q525151","fr:Courtemont-Varennes","Courtemont-Varennes","02228"
"Q847561","fr:Courtrizy-et-Fussigny","Courtrizy-et-Fussigny","02229"
"Q550461","fr:Couvrelles","Couvrelles","02230"
"Q841484","fr:Couvron-et-Aumencourt","Couvron-et-Aumencourt","02231"
"Q849618","fr:Coyolles","Coyolles","02232"
"Q322122","fr:Cramaille","Cramaille","02233"
"Q839780","fr:Craonne","Craonne","02234"
"Q847144","fr:Craonnelle","Craonnelle","02235"
"Q847513","fr:Crécy-au-Mont","Crécy-au-Mont","02236"
"Q840977","fr:Crécy-sur-Serre","Crécy-sur-Serre","02237"
"Q379163","fr:Crépy (Aisne)","Crépy","02238"
"Q682931","fr:Crézancy","Crézancy","02239"
"Q849346","fr:Croix-Fonsomme","Croix-Fonsomme","02240"
"Q521208","fr:La Croix-sur-Ourcq","La Croix-sur-Ourcq","02241"
"Q847568","fr:Crouttes-sur-Marne","Crouttes-sur-Marne","02242"
"Q847293","fr:Crouy","Crouy","02243"
"Q603300","fr:Crupilly","Crupilly","02244"
"Q847425","fr:Cuffies","Cuffies","02245"
"Q849291","fr:Cugny","Cugny","02246"
"Q849729","fr:Cuirieux","Cuirieux","02248"
"Q847586","fr:Cuiry-Housse","Cuiry-Housse","02249"
"Q847522","fr:Cuiry-lès-Chaudardes","Cuiry-lès-Chaudardes","02250"
"Q847183","fr:Cuiry-lès-Iviers","Cuiry-lès-Iviers","02251"
"Q762437","fr:Cuissy-et-Geny","Cuissy-et-Geny","02252"
"Q847881","fr:Cuisy-en-Almont","Cuisy-en-Almont","02253"
"Q849191","fr:Cutry (Aisne)","Cutry","02254"
"Q847375","fr:Cys-la-Commune","Cys-la-Commune","02255"
"Q847248","fr:Dagny-Lambercy","Dagny-Lambercy","02256"
"Q847338","fr:Dallon","Dallon","02257"
"Q513192","fr:Dammard","Dammard","02258"
"Q847328","fr:Dampleux","Dampleux","02259"
"Q847171","fr:Danizy","Danizy","02260"
"Q919438","fr:Dercy","Dercy","02261"
"Q849360","fr:Deuillet","Deuillet","02262"
"Q847074","fr:Dhuizel","Dhuizel","02263"
"Q427651","fr:Dizy-le-Gros","Dizy-le-Gros","02264"
"Q847187","fr:Dohis","Dohis","02265"
"Q847069","fr:Dolignon","Dolignon","02266"
"Q849351","fr:Dommiers","Dommiers","02267"
"Q847597","fr:Domptin","Domptin","02268"
"Q847483","fr:Dorengt","Dorengt","02269"
"Q930401","fr:Douchy (Aisne)","Douchy","02270"
"Q849534","fr:Dravegny","Dravegny","02271"
"Q873554","fr:Droizy","Droizy","02272"
"Q1062168","fr:Dury (Aisne)","Dury","02273"
"Q1000137","fr:Ébouleau","Ébouleau","02274"
"Q990720","fr:Effry","Effry","02275"
"Q653316","fr:Englancourt","Englancourt","02276"
"Q1016814","fr:Épagny (Aisne)","Épagny","02277"
"Q1016724","fr:Éparcy","Éparcy","02278"
"Q514135","fr:Épaux-Bézu","Épaux-Bézu","02279"
"Q873515","fr:Épieds (Aisne)","Épieds","02280"
"Q871594","fr:L'Épine-aux-Bois","L'Épine-aux-Bois","02281"
"Q1016932","fr:Eppes","Eppes","02282"
"Q989844","fr:Erlon","Erlon","02283"
"Q940408","fr:Erloy","Erloy","02284"
"Q1000141","fr:Esquéhéries","Esquéhéries","02286"
"Q847495","fr:Essigny-le-Grand","Essigny-le-Grand","02287"
"Q847236","fr:Essigny-le-Petit","Essigny-le-Petit","02288"
"Q389926","fr:Essises","Essises","02289"
"Q989956","fr:Essômes-sur-Marne","Essômes-sur-Marne","02290"
"Q858453","fr:Estrées (Aisne)","Estrées","02291"
"Q847620","fr:Étampes-sur-Marne","Étampes-sur-Marne","02292"
"Q847391","fr:Étaves-et-Bocquiaux","Étaves-et-Bocquiaux","02293"
"Q849238","fr:Étouvelles","Étouvelles","02294"
"Q849218","fr:Étréaupont","Étréaupont","02295"
"Q849338","fr:Étreillers","Étreillers","02296"
"Q847532","fr:Étrépilly (Aisne)","Étrépilly","02297"
"Q1016867","fr:Étreux","Étreux","02298"
"Q873567","fr:Évergnicourt","Évergnicourt","02299"
"Q873542","fr:Faucoucourt","Faucoucourt","02301"
"Q1020249","fr:Faverolles (Aisne)","Faverolles","02302"
"Q1093048","fr:Fayet (Aisne)","Fayet","02303"
"Q332034","fr:La Fère","La Fère","02304"
"Q332026","fr:Fère-en-Tardenois","Fère-en-Tardenois","02305"
"Q1000152","fr:La Ferté-Chevresis","La Ferté-Chevresis","02306"
"Q454511","fr:La Ferté-Milon","La Ferté-Milon","02307"
"Q322103","fr:Fesmy-le-Sart","Fesmy-le-Sart","02308"
"Q839795","fr:Festieux","Festieux","02309"
"Q849878","fr:Fieulaine","Fieulaine","02310"
"Q1002038","fr:Filain (Aisne)","Filain","02311"
"Q664145","fr:La Flamengrie (Aisne)","La Flamengrie","02312"
"Q849899","fr:Flavigny-le-Grand-et-Beaurain","Flavigny-le-Grand-et-Beaurain","02313"
"Q325587","fr:Flavy-le-Martel","Flavy-le-Martel","02315"
"Q921272","fr:Fleury (Aisne)","Fleury","02316"
"Q849892","fr:Fluquières","Fluquières","02317"
"Q325677","fr:Folembray","Folembray","02318"
"Q842430","fr:Fonsomme","Fonsomme","02319"
"Q840754","fr:Fontaine-lès-Clercs","Fontaine-lès-Clercs","02320"
"Q841394","fr:Fontaine-lès-Vervins","Fontaine-lès-Vervins","02321"
"Q850325","fr:Fontaine-Notre-Dame (Aisne)","Fontaine-Notre-Dame","02322"
"Q850111","fr:Fontaine-Uterte","Fontaine-Uterte","02323"
"Q843563","fr:Fontenelle (Aisne)","Fontenelle","02324"
"Q989351","fr:Fontenoy (Aisne)","Fontenoy","02326"
"Q841570","fr:Foreste","Foreste","02327"
"Q843101","fr:Fossoy","Fossoy","02328"
"Q840566","fr:Fourdrain","Fourdrain","02329"
"Q842564","fr:Francilly-Selency","Francilly-Selency","02330"
"Q850073","fr:Franqueville (Aisne)","Franqueville","02331"
"Q849937","fr:Fresnes-en-Tardenois","Fresnes-en-Tardenois","02332"
"Q850417","fr:Fresnes (Aisne)","Fresnes","02333"
"Q852904","fr:Fresnoy-le-Grand","Fresnoy-le-Grand","02334"
"Q875456","fr:Fressancourt","Fressancourt","02335"
"Q1000211","fr:Frières-Faillouël","Frières-Faillouël","02336"
"Q539778","fr:Froidestrées","Froidestrées","02337"
"Q1021450","fr:Froidmont-Cohartille","Froidmont-Cohartille","02338"
"Q379023","fr:Gandelu","Gandelu","02339"
"Q1021455","fr:Gauchy","Gauchy","02340"
"Q378898","fr:Gercy","Gercy","02341"
"Q430223","fr:Gergny","Gergny","02342"
"Q990667","fr:Germaine (Aisne)","Germaine","02343"
"Q847058","fr:Gernicourt","Gernicourt","02344"
"Q847065","fr:Gibercourt","Gibercourt","02345"
"Q616120","fr:Gizy","Gizy","02346"
"Q587911","fr:Gland (Aisne)","Gland","02347"
"Q769196","fr:Goudelancourt-lès-Berrieux","Goudelancourt-lès-Berrieux","02349"
"Q846930","fr:Goudelancourt-lès-Pierrepont","Goudelancourt-lès-Pierrepont","02350"
"Q875470","fr:Goussancourt","Goussancourt","02351"
"Q37723","fr:Gouy (Aisne)","Gouy","02352"
"Q989856","fr:Grandlup-et-Fay","Grandlup-et-Fay","02353"
"Q1020274","fr:Grandrieux","Grandrieux","02354"
"Q991755","fr:Gricourt","Gricourt","02355"
"Q1020299","fr:Grisolles (Aisne)","Grisolles","02356"
"Q1062132","fr:Gronard","Gronard","02357"
"Q990749","fr:Grougis","Grougis","02358"
"Q872765","fr:Grugies","Grugies","02359"
"Q379153","fr:Guignicourt","Guignicourt","02360"
"Q271093","fr:Guise","Guise","02361"
"Q872679","fr:Guivry","Guivry","02362"
"Q1016704","fr:Guny","Guny","02363"
"Q989902","fr:Guyencourt","Guyencourt","02364"
"Q379713","fr:Hannapes","Hannapes","02366"
"Q846302","fr:Happencourt","Happencourt","02367"
"Q846313","fr:Haramont","Haramont","02368"
"Q846985","fr:Harcigny","Harcigny","02369"
"Q840764","fr:Hargicourt (Aisne)","Hargicourt","02370"
"Q839092","fr:Harly","Harly","02371"
"Q846083","fr:Hartennes-et-Taux","Hartennes-et-Taux","02372"
"Q529779","fr:Hary","Hary","02373"
"Q844795","fr:Lehaucourt","Lehaucourt","02374"
"Q844834","fr:Hautevesnes","Hautevesnes","02375"
"Q840416","fr:Hauteville (Aisne)","Hauteville","02376"
"Q846405","fr:Haution","Haution","02377"
"Q846232","fr:La Hérie","La Hérie","02378"
"Q871416","fr:Le Hérie-la-Viéville","Le Hérie-la-Viéville","02379"
"Q849954","fr:Hinacourt","Hinacourt","02380"
"Q271090","fr:Hirson","Hirson","02381"
"Q846749","fr:Holnon","Holnon","02382"
"Q850345","fr:Homblières","Homblières","02383"
"Q641833","fr:Houry","Houry","02384"
"Q846276","fr:Housset","Housset","02385"
"Q1002023","fr:Iron","Iron","02386"
"Q846415","fr:Itancourt","Itancourt","02387"
"Q588879","fr:Iviers","Iviers","02388"
"Q592365","fr:Jaulgonne","Jaulgonne","02389"
"Q1002109","fr:Jeancourt","Jeancourt","02390"
"Q841661","fr:Jeantes","Jeantes","02391"
"Q274659","fr:Joncourt","Joncourt","02392"
"Q846060","fr:Jouaignes","Jouaignes","02393"
"Q846387","fr:Jumencourt","Jumencourt","02395"
"Q636130","fr:Jumigny","Jumigny","02396"
"Q988888","fr:Jussy (Aisne)","Jussy","02397"
"Q846435","fr:Juvigny (Aisne)","Juvigny","02398"
"Q840655","fr:Juvincourt-et-Damary","Juvincourt-et-Damary","02399"
"Q842559","fr:Laffaux","Laffaux","02400"
"Q849872","fr:Laigny","Laigny","02401"
"Q850285","fr:Lanchy","Lanchy","02402"
"Q849966","fr:Landifay-et-Bertaignemont","Landifay-et-Bertaignemont","02403"
"Q846053","fr:Landouzy-la-Cour","Landouzy-la-Cour","02404"
"Q1002030","fr:Landouzy-la-Ville","Landouzy-la-Ville","02405"
"Q988891","fr:Landricourt (Aisne)","Landricourt","02406"
"Q841623","fr:Laniscourt","Laniscourt","02407"
"Q167141","fr:Laon","Laon","02408"
"Q783599","fr:Lappion","Lappion","02409"
"Q845825","fr:Largny-sur-Automne","Largny-sur-Automne","02410"
"Q871449","fr:Latilly","Latilly","02411"
"Q988661","fr:Launoy","Launoy","02412"
"Q846358","fr:Laval-en-Laonnois","Laval-en-Laonnois","02413"
"Q1062161","fr:Lavaqueresse","Lavaqueresse","02414"
"Q871344","fr:Laversine","Laversine","02415"
"Q318259","fr:Lemé","Lemé","02416"
"Q846293","fr:Lempire","Lempire","02417"
"Q846108","fr:Lerzy","Lerzy","02418"
"Q850231","fr:Leschelle","Leschelle","02419"
"Q850162","fr:Lesdins","Lesdins","02420"
"Q850100","fr:Lesges","Lesges","02421"
"Q846176","fr:Lesquielles-Saint-Germain","Lesquielles-Saint-Germain","02422"
"Q846160","fr:Leuilly-sous-Coucy","Leuilly-sous-Coucy","02423"
"Q846041","fr:Leury","Leury","02424"
"Q326134","fr:Leuze (Aisne)","Leuze","02425"
"Q846211","fr:Levergies","Levergies","02426"
"Q846259","fr:Lhuys","Lhuys","02427"
"Q845914","fr:Licy-Clignon","Licy-Clignon","02428"
"Q784551","fr:Lierval","Lierval","02429"
"Q846716","fr:Liesse-Notre-Dame","Liesse-Notre-Dame","02430"
"Q629901","fr:Liez (Aisne)","Liez","02431"
"Q871531","fr:Limé","Limé","02432"
"Q869787","fr:Lislet","Lislet","02433"
"Q454562","fr:Lizy","Lizy","02434"
"Q872573","fr:Logny-lès-Aubenton","Logny-lès-Aubenton","02435"
"Q473977","fr:Longpont","Longpont","02438"
"Q21979715","fr:Les Septvallons","Les Septvallons","02439"
"Q858538","fr:Lor","Lor","02440"
"Q869512","fr:Louâtre","Louâtre","02441"
"Q607554","fr:Loupeigne","Loupeigne","02442"
"Q872192","fr:Lucy-le-Bocage","Lucy-le-Bocage","02443"
"Q871010","fr:Lugny (Aisne)","Lugny","02444"
"Q872357","fr:Luzoir","Luzoir","02445"
"Q870644","fr:Ly-Fontaine","Ly-Fontaine","02446"
"Q670359","fr:Maast-et-Violaine","Maast-et-Violaine","02447"
"Q869903","fr:Mâchecourt","Mâchecourt","02448"
"Q778533","fr:Macogny","Macogny","02449"
"Q1020191","fr:Macquigny","Macquigny","02450"
"Q765556","fr:Magny-la-Fosse","Magny-la-Fosse","02451"
"Q989911","fr:Maissemy","Maissemy","02452"
"Q387231","fr:Maizy","Maizy","02453"
"Q378892","fr:La Malmaison","La Malmaison","02454"
"Q633626","fr:Malzy","Malzy","02455"
"Q379643","fr:Manicamp","Manicamp","02456"
"Q1020195","fr:Marchais (Aisne)","Marchais","02457"
"Q21294339","fr:Dhuys-et-Morin-en-Brie","Dhuys-et-Morin-en-Brie","02458"
"Q687267","fr:Marcy (Aisne)","Marcy","02459"
"Q872632","fr:Marcy-sous-Marle","Marcy-sous-Marle","02460"
"Q379077","fr:Marest-Dampcourt","Marest-Dampcourt","02461"
"Q869459","fr:Mareuil-en-Dôle","Mareuil-en-Dôle","02462"
"Q212642","fr:Marfontaine","Marfontaine","02463"
"Q853128","fr:Margival","Margival","02464"
"Q664355","fr:Marigny-en-Orxois","Marigny-en-Orxois","02465"
"Q872429","fr:Marizy-Sainte-Geneviève","Marizy-Sainte-Geneviève","02466"
"Q870140","fr:Marizy-Saint-Mard","Marizy-Saint-Mard","02467"
"Q326586","fr:Marle","Marle","02468"
"Q1020488","fr:Marly-Gomont","Marly-Gomont","02469"
"Q867595","fr:Martigny (Aisne)","Martigny","02470"
"Q870798","fr:Martigny-Courpierre","Martigny-Courpierre","02471"
"Q870369","fr:Mauregny-en-Haye","Mauregny-en-Haye","02472"
"Q1074454","fr:Mayot","Mayot","02473"
"Q872458","fr:Mennessis","Mennessis","02474"
"Q869399","fr:Menneville (Aisne)","Menneville","02475"
"Q871089","fr:Mennevret","Mennevret","02476"
